X,E,XE,X^*,P1,X^*P[1],Y,X^*Y,Y^*,P[2],Y^*P[2],t
601.0,20.0,74.0,69.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.591414926767625
600.0,19.0,75.0,69.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.647641971611538
600.0,20.0,74.0,70.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.652272239608102
600.0,21.0,73.0,71.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.70324466012753
599.0,20.0,74.0,71.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.705169848560963
599.0,21.0,73.0,72.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.710163875250675
598.0,20.0,74.0,72.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.724788896101616
598.0,21.0,73.0,73.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.743170865795813
597.0,20.0,74.0,73.0,29.0,3.0,554.0,10.0,2.0,31.0,1.0,8.847049536520009
597.0,20.0,74.0,72.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,8.888095608476151
597.0,21.0,73.0,73.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,8.900942391214615
597.0,22.0,72.0,74.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,8.902401346464062
596.0,21.0,73.0,74.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,8.933119075169671
595.0,20.0,74.0,74.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,8.936117248380906
594.0,19.0,75.0,74.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,8.961012624809522
593.0,18.0,76.0,74.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,8.96624908773253
593.0,19.0,75.0,75.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,9.031026880174663
592.0,18.0,76.0,75.0,28.0,4.0,554.0,10.0,2.0,31.0,1.0,9.032006800193809
592.0,18.0,76.0,74.0,28.0,4.0,553.0,11.0,2.0,31.0,1.0,9.07717607821832
591.0,17.0,77.0,74.0,28.0,4.0,553.0,11.0,2.0,31.0,1.0,9.078121325557284
591.0,17.0,77.0,75.0,28.0,4.0,553.0,10.0,3.0,31.0,1.0,9.111357176135416
591.0,18.0,76.0,76.0,28.0,4.0,553.0,10.0,3.0,31.0,1.0,9.168833828595822
591.0,19.0,75.0,77.0,28.0,4.0,553.0,10.0,3.0,31.0,1.0,9.169042388142918
591.0,19.0,75.0,76.0,28.0,4.0,552.0,11.0,3.0,31.0,1.0,9.169890374369299
591.0,20.0,74.0,77.0,28.0,4.0,552.0,11.0,3.0,31.0,1.0,9.190926346975365
591.0,21.0,73.0,78.0,28.0,4.0,552.0,11.0,3.0,31.0,1.0,9.194365213920333
591.0,22.0,72.0,79.0,28.0,4.0,552.0,11.0,3.0,31.0,1.0,9.197330391054605
591.0,23.0,71.0,80.0,28.0,4.0,552.0,11.0,3.0,31.0,1.0,9.259234203956762
590.0,22.0,72.0,80.0,28.0,4.0,552.0,11.0,3.0,31.0,1.0,9.284050878937133
591.0,22.0,72.0,80.0,29.0,3.0,552.0,11.0,3.0,31.0,1.0,9.284930223011354
591.0,22.0,72.0,81.0,29.0,3.0,552.0,10.0,4.0,31.0,1.0,9.308368529258027
590.0,21.0,73.0,81.0,29.0,3.0,552.0,10.0,4.0,31.0,1.0,9.319804199993293
591.0,21.0,73.0,81.0,30.0,2.0,552.0,10.0,4.0,31.0,1.0,9.327926561686974
590.0,20.0,74.0,81.0,30.0,2.0,552.0,10.0,4.0,31.0,1.0,9.334177289710242
590.0,21.0,73.0,82.0,30.0,2.0,552.0,10.0,4.0,31.0,1.0,9.367306508400992
589.0,20.0,74.0,82.0,30.0,2.0,552.0,10.0,4.0,31.0,1.0,9.387475934380962
589.0,21.0,73.0,83.0,30.0,2.0,552.0,10.0,4.0,31.0,1.0,9.455021209636664
589.0,21.0,73.0,82.0,30.0,2.0,551.0,11.0,4.0,31.0,1.0,9.485839898455332
589.0,21.0,73.0,81.0,29.0,3.0,551.0,11.0,4.0,31.0,1.0,9.551822712761942
589.0,22.0,72.0,82.0,29.0,3.0,551.0,11.0,4.0,31.0,1.0,9.592688523816031
589.0,23.0,71.0,83.0,29.0,3.0,551.0,11.0,4.0,31.0,1.0,9.62438781435615
589.0,24.0,70.0,84.0,29.0,3.0,551.0,11.0,4.0,31.0,1.0,9.633155052361323
589.0,24.0,70.0,83.0,29.0,3.0,550.0,12.0,4.0,31.0,1.0,9.642154021052198
588.0,23.0,71.0,83.0,29.0,3.0,550.0,12.0,4.0,31.0,1.0,9.679413539971904
588.0,24.0,70.0,84.0,29.0,3.0,550.0,12.0,4.0,31.0,1.0,9.699432051795522
587.0,23.0,71.0,84.0,29.0,3.0,550.0,12.0,4.0,31.0,1.0,9.701941465189034
587.0,24.0,70.0,85.0,29.0,3.0,550.0,12.0,4.0,31.0,1.0,9.707144632329754
586.0,23.0,71.0,85.0,29.0,3.0,550.0,12.0,4.0,31.0,1.0,9.763717170931022
586.0,23.0,71.0,84.0,29.0,3.0,549.0,13.0,4.0,31.0,1.0,9.773570693001817
586.0,24.0,70.0,85.0,29.0,3.0,549.0,13.0,4.0,31.0,1.0,9.811493486925889
585.0,23.0,71.0,85.0,29.0,3.0,549.0,13.0,4.0,31.0,1.0,9.839539697362857
585.0,23.0,71.0,84.0,29.0,3.0,548.0,14.0,4.0,31.0,1.0,9.862961665114856
585.0,23.0,71.0,83.0,29.0,3.0,547.0,15.0,4.0,31.0,1.0,9.910826981444954
584.0,22.0,72.0,83.0,29.0,3.0,547.0,15.0,4.0,31.0,1.0,9.933925781579807
584.0,22.0,72.0,83.0,29.0,3.0,547.0,15.0,3.0,30.0,2.0,9.966309519373521
584.0,23.0,71.0,84.0,29.0,3.0,547.0,15.0,3.0,30.0,2.0,9.97897818010879
584.0,24.0,70.0,85.0,29.0,3.0,547.0,15.0,3.0,30.0,2.0,9.98174033129534
583.0,23.0,71.0,85.0,29.0,3.0,547.0,15.0,3.0,30.0,2.0,10.0336398252585
583.0,23.0,71.0,84.0,29.0,3.0,546.0,16.0,3.0,30.0,2.0,10.064203117415987
583.0,24.0,70.0,85.0,29.0,3.0,546.0,16.0,3.0,30.0,2.0,10.096486724816291
582.0,23.0,71.0,85.0,29.0,3.0,546.0,16.0,3.0,30.0,2.0,10.111867046263969
582.0,24.0,70.0,86.0,29.0,3.0,546.0,16.0,3.0,30.0,2.0,10.12351344497844
581.0,23.0,71.0,86.0,29.0,3.0,546.0,16.0,3.0,30.0,2.0,10.196693399495627
581.0,24.0,70.0,87.0,29.0,3.0,546.0,16.0,3.0,30.0,2.0,10.201793774999627
581.0,25.0,69.0,88.0,29.0,3.0,546.0,16.0,3.0,30.0,2.0,10.229518647477468
581.0,26.0,68.0,89.0,29.0,3.0,546.0,16.0,3.0,30.0,2.0,10.262803738492423
581.0,26.0,68.0,88.0,29.0,3.0,545.0,17.0,3.0,30.0,2.0,10.27084528260031
581.0,27.0,67.0,89.0,29.0,3.0,545.0,17.0,3.0,30.0,2.0,10.27477418515102
581.0,28.0,66.0,90.0,29.0,3.0,545.0,17.0,3.0,30.0,2.0,10.286940543362887
581.0,28.0,66.0,91.0,29.0,3.0,545.0,16.0,4.0,30.0,2.0,10.296349338816071
581.0,29.0,65.0,92.0,29.0,3.0,545.0,16.0,4.0,30.0,2.0,10.323358936731031
580.0,28.0,66.0,92.0,29.0,3.0,545.0,16.0,4.0,30.0,2.0,10.357790548662058
579.0,27.0,67.0,92.0,29.0,3.0,545.0,16.0,4.0,30.0,2.0,10.361651155479006
578.0,26.0,68.0,92.0,29.0,3.0,545.0,16.0,4.0,30.0,2.0,10.371097120464636
578.0,26.0,68.0,91.0,28.0,4.0,545.0,16.0,4.0,30.0,2.0,10.379266762303347
578.0,26.0,68.0,92.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.436196877032257
578.0,27.0,67.0,93.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.46809599470747
577.0,26.0,68.0,93.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.477149824819445
577.0,27.0,67.0,94.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.52947270005809
577.0,28.0,66.0,95.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.631856308797122
576.0,27.0,67.0,95.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.663299663572365
575.0,26.0,68.0,95.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.673468547387268
575.0,27.0,67.0,96.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.68282835299925
575.0,28.0,66.0,97.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.70382837746548
575.0,29.0,65.0,98.0,28.0,4.0,545.0,15.0,5.0,30.0,2.0,10.778906198988304
575.0,29.0,65.0,97.0,28.0,4.0,544.0,16.0,5.0,30.0,2.0,10.889270911118503
575.0,29.0,65.0,96.0,27.0,5.0,544.0,16.0,5.0,30.0,2.0,10.904975064428157
575.0,30.0,64.0,97.0,27.0,5.0,544.0,16.0,5.0,30.0,2.0,10.924710529062667
575.0,31.0,63.0,98.0,27.0,5.0,544.0,16.0,5.0,30.0,2.0,10.930757318788997
575.0,31.0,63.0,98.0,27.0,5.0,545.0,16.0,5.0,31.0,1.0,10.979260032987215
574.0,30.0,64.0,98.0,27.0,5.0,545.0,16.0,5.0,31.0,1.0,10.99076133870849
573.0,29.0,65.0,98.0,27.0,5.0,545.0,16.0,5.0,31.0,1.0,10.997751186566557
573.0,30.0,64.0,99.0,27.0,5.0,545.0,16.0,5.0,31.0,1.0,11.071134690491213
573.0,31.0,63.0,100.0,27.0,5.0,545.0,16.0,5.0,31.0,1.0,11.12022981801523
572.0,30.0,64.0,100.0,27.0,5.0,545.0,16.0,5.0,31.0,1.0,11.147903644444215
572.0,31.0,63.0,101.0,27.0,5.0,545.0,16.0,5.0,31.0,1.0,11.149613043872094
572.0,31.0,63.0,100.0,26.0,6.0,545.0,16.0,5.0,31.0,1.0,11.169728865964426
572.0,32.0,62.0,101.0,26.0,6.0,545.0,16.0,5.0,31.0,1.0,11.194905081683364
572.0,33.0,61.0,102.0,26.0,6.0,545.0,16.0,5.0,31.0,1.0,11.231900095551515
571.0,32.0,62.0,102.0,26.0,6.0,545.0,16.0,5.0,31.0,1.0,11.25868677479065
570.0,31.0,63.0,102.0,26.0,6.0,545.0,16.0,5.0,31.0,1.0,11.296821669635701
570.0,32.0,62.0,103.0,26.0,6.0,545.0,16.0,5.0,31.0,1.0,11.299390218612388
570.0,32.0,62.0,102.0,26.0,6.0,544.0,17.0,5.0,31.0,1.0,11.34347956605
570.0,32.0,62.0,101.0,26.0,6.0,543.0,18.0,5.0,31.0,1.0,11.365325784492411
570.0,32.0,62.0,102.0,26.0,6.0,543.0,17.0,6.0,31.0,1.0,11.381245905835561
570.0,32.0,62.0,101.0,26.0,6.0,542.0,18.0,6.0,31.0,1.0,11.382717400282086
570.0,32.0,62.0,102.0,26.0,6.0,542.0,17.0,7.0,31.0,1.0,11.401513334400882
571.0,32.0,62.0,102.0,27.0,5.0,542.0,17.0,7.0,31.0,1.0,11.403890812934202
571.0,32.0,62.0,101.0,27.0,5.0,541.0,18.0,7.0,31.0,1.0,11.417503093629445
570.0,31.0,63.0,101.0,27.0,5.0,541.0,18.0,7.0,31.0,1.0,11.418897907421286
569.0,30.0,64.0,101.0,27.0,5.0,541.0,18.0,7.0,31.0,1.0,11.423894820355844
568.0,29.0,65.0,101.0,27.0,5.0,541.0,18.0,7.0,31.0,1.0,11.438662232471302
567.0,28.0,66.0,101.0,27.0,5.0,541.0,18.0,7.0,31.0,1.0,11.46539815068379
567.0,28.0,66.0,102.0,27.0,5.0,541.0,17.0,8.0,31.0,1.0,11.479552879034337
566.0,27.0,67.0,102.0,27.0,5.0,541.0,17.0,8.0,31.0,1.0,11.511363175698833
566.0,28.0,66.0,103.0,27.0,5.0,541.0,17.0,8.0,31.0,1.0,11.512379645217878
566.0,28.0,66.0,102.0,26.0,6.0,541.0,17.0,8.0,31.0,1.0,11.565337169406643
566.0,29.0,65.0,103.0,26.0,6.0,541.0,17.0,8.0,31.0,1.0,11.601456441705134
565.0,28.0,66.0,103.0,26.0,6.0,541.0,17.0,8.0,31.0,1.0,11.61874698977352
564.0,27.0,67.0,103.0,26.0,6.0,541.0,17.0,8.0,31.0,1.0,11.642030248385378
564.0,28.0,66.0,104.0,26.0,6.0,541.0,17.0,8.0,31.0,1.0,11.64620073564309
564.0,28.0,66.0,103.0,25.0,7.0,541.0,17.0,8.0,31.0,1.0,11.674196068276196
564.0,28.0,66.0,102.0,25.0,7.0,540.0,18.0,8.0,31.0,1.0,11.677211019047204
564.0,29.0,65.0,103.0,25.0,7.0,540.0,18.0,8.0,31.0,1.0,11.69255442747755
564.0,29.0,65.0,102.0,25.0,7.0,539.0,19.0,8.0,31.0,1.0,11.743679657351407
563.0,28.0,66.0,102.0,25.0,7.0,539.0,19.0,8.0,31.0,1.0,11.754852806461756
563.0,28.0,66.0,103.0,25.0,7.0,539.0,18.0,9.0,31.0,1.0,11.781280824643014
563.0,29.0,65.0,104.0,25.0,7.0,539.0,18.0,9.0,31.0,1.0,11.860604487172935
562.0,28.0,66.0,104.0,25.0,7.0,539.0,18.0,9.0,31.0,1.0,11.891210353162757
562.0,29.0,65.0,105.0,25.0,7.0,539.0,18.0,9.0,31.0,1.0,11.897194350190775
562.0,29.0,65.0,106.0,25.0,7.0,539.0,17.0,10.0,31.0,1.0,11.903768530990176
562.0,29.0,65.0,105.0,25.0,7.0,538.0,18.0,10.0,31.0,1.0,11.963989107444602
561.0,28.0,66.0,105.0,25.0,7.0,538.0,18.0,10.0,31.0,1.0,11.97451766014393
561.0,28.0,66.0,104.0,25.0,7.0,537.0,19.0,10.0,31.0,1.0,11.978931553672192
561.0,29.0,65.0,105.0,25.0,7.0,537.0,19.0,10.0,31.0,1.0,11.996229486195604
561.0,30.0,64.0,106.0,25.0,7.0,537.0,19.0,10.0,31.0,1.0,11.99997407775456
560.0,29.0,65.0,106.0,25.0,7.0,537.0,19.0,10.0,31.0,1.0,12.01552494142394
561.0,29.0,65.0,106.0,26.0,6.0,537.0,19.0,10.0,31.0,1.0,12.029973698724161
561.0,29.0,65.0,107.0,26.0,6.0,537.0,18.0,11.0,31.0,1.0,12.030974433920187
561.0,30.0,64.0,108.0,26.0,6.0,537.0,18.0,11.0,31.0,1.0,12.122320142713875
560.0,29.0,65.0,108.0,26.0,6.0,537.0,18.0,11.0,31.0,1.0,12.212291001044473
561.0,29.0,65.0,108.0,27.0,5.0,537.0,18.0,11.0,31.0,1.0,12.221531408935741
560.0,28.0,66.0,108.0,27.0,5.0,537.0,18.0,11.0,31.0,1.0,12.225811972212364
560.0,28.0,66.0,107.0,27.0,5.0,536.0,19.0,11.0,31.0,1.0,12.24520615244426
560.0,29.0,65.0,108.0,27.0,5.0,536.0,19.0,11.0,31.0,1.0,12.298620604804286
560.0,30.0,64.0,109.0,27.0,5.0,536.0,19.0,11.0,31.0,1.0,12.30955624772738
559.0,29.0,65.0,109.0,27.0,5.0,536.0,19.0,11.0,31.0,1.0,12.3660447438182
558.0,28.0,66.0,109.0,27.0,5.0,536.0,19.0,11.0,31.0,1.0,12.370098360478028
557.0,27.0,67.0,109.0,27.0,5.0,536.0,19.0,11.0,31.0,1.0,12.400712539351813
557.0,28.0,66.0,110.0,27.0,5.0,536.0,19.0,11.0,31.0,1.0,12.424560495478488
557.0,28.0,66.0,109.0,27.0,5.0,535.0,20.0,11.0,31.0,1.0,12.429103829049728
556.0,27.0,67.0,109.0,27.0,5.0,535.0,20.0,11.0,31.0,1.0,12.44161398555278
555.0,26.0,68.0,109.0,27.0,5.0,535.0,20.0,11.0,31.0,1.0,12.451031600167525
555.0,26.0,68.0,110.0,27.0,5.0,535.0,19.0,12.0,31.0,1.0,12.467728714238776
554.0,25.0,69.0,110.0,27.0,5.0,535.0,19.0,12.0,31.0,1.0,12.469581009262383
554.0,25.0,69.0,109.0,27.0,5.0,534.0,20.0,12.0,31.0,1.0,12.499369206657752
553.0,24.0,70.0,109.0,27.0,5.0,534.0,20.0,12.0,31.0,1.0,12.51877804483764
553.0,24.0,70.0,108.0,26.0,6.0,534.0,20.0,12.0,31.0,1.0,12.547977048080803
552.0,23.0,71.0,108.0,26.0,6.0,534.0,20.0,12.0,31.0,1.0,12.60179551294007
551.0,22.0,72.0,108.0,26.0,6.0,534.0,20.0,12.0,31.0,1.0,12.605372478712992
550.0,21.0,73.0,108.0,26.0,6.0,534.0,20.0,12.0,31.0,1.0,12.626707930912328
549.0,20.0,74.0,108.0,26.0,6.0,534.0,20.0,12.0,31.0,1.0,12.65487635996415
550.0,20.0,74.0,108.0,27.0,5.0,534.0,20.0,12.0,31.0,1.0,12.704112837143029
550.0,20.0,74.0,107.0,27.0,5.0,533.0,21.0,12.0,31.0,1.0,12.744991903495503
550.0,20.0,74.0,106.0,27.0,5.0,532.0,22.0,12.0,31.0,1.0,12.770060046390466
550.0,20.0,74.0,105.0,27.0,5.0,531.0,23.0,12.0,31.0,1.0,12.853963179646044
550.0,20.0,74.0,106.0,27.0,5.0,531.0,22.0,13.0,31.0,1.0,12.884576238323227
550.0,21.0,73.0,107.0,27.0,5.0,531.0,22.0,13.0,31.0,1.0,12.898029588232168
550.0,22.0,72.0,108.0,27.0,5.0,531.0,22.0,13.0,31.0,1.0,12.922864960877803
550.0,23.0,71.0,109.0,27.0,5.0,531.0,22.0,13.0,31.0,1.0,12.923379323486259
549.0,22.0,72.0,109.0,27.0,5.0,531.0,22.0,13.0,31.0,1.0,12.940264157331066
550.0,22.0,72.0,109.0,28.0,4.0,531.0,22.0,13.0,31.0,1.0,12.998546141109276
550.0,22.0,72.0,110.0,28.0,4.0,531.0,21.0,14.0,31.0,1.0,13.006850687953142
550.0,22.0,72.0,111.0,28.0,4.0,531.0,20.0,15.0,31.0,1.0,13.009284588426885
551.0,22.0,72.0,111.0,29.0,3.0,531.0,20.0,15.0,31.0,1.0,13.068550106266288
551.0,23.0,71.0,112.0,29.0,3.0,531.0,20.0,15.0,31.0,1.0,13.06937433819577
551.0,24.0,70.0,113.0,29.0,3.0,531.0,20.0,15.0,31.0,1.0,13.088377137954733
550.0,23.0,71.0,113.0,29.0,3.0,531.0,20.0,15.0,31.0,1.0,13.111426191253711
550.0,23.0,71.0,112.0,29.0,3.0,530.0,21.0,15.0,31.0,1.0,13.145568069554571
549.0,22.0,72.0,112.0,29.0,3.0,530.0,21.0,15.0,31.0,1.0,13.165908942271601
549.0,22.0,72.0,113.0,29.0,3.0,530.0,20.0,16.0,31.0,1.0,13.223060355102305
549.0,22.0,72.0,113.0,29.0,3.0,531.0,20.0,16.0,32.0,0.0,13.236126440273436
549.0,22.0,72.0,112.0,29.0,3.0,530.0,21.0,16.0,32.0,0.0,13.265467271921375
549.0,23.0,71.0,113.0,29.0,3.0,530.0,21.0,16.0,32.0,0.0,13.289958488399778
549.0,23.0,71.0,114.0,29.0,3.0,530.0,20.0,17.0,32.0,0.0,13.290526912044951
549.0,23.0,71.0,113.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.297668332846406
549.0,24.0,70.0,114.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.321820891176982
549.0,25.0,69.0,115.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.341365437093199
549.0,26.0,68.0,116.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.367282577396807
548.0,25.0,69.0,116.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.394509313104459
548.0,26.0,68.0,117.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.441055484668086
548.0,27.0,67.0,118.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.456339893983063
548.0,28.0,66.0,119.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.47637068755007
547.0,27.0,67.0,119.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.484347125778596
546.0,26.0,68.0,119.0,29.0,3.0,529.0,21.0,17.0,32.0,0.0,13.546881419575971
546.0,26.0,68.0,120.0,29.0,3.0,529.0,20.0,18.0,32.0,0.0,13.556819739931113
546.0,27.0,67.0,121.0,29.0,3.0,529.0,20.0,18.0,32.0,0.0,13.561672959913333
545.0,26.0,68.0,121.0,29.0,3.0,529.0,20.0,18.0,32.0,0.0,13.67412123198202
544.0,25.0,69.0,121.0,29.0,3.0,529.0,20.0,18.0,32.0,0.0,13.68111011518521
544.0,25.0,69.0,120.0,28.0,4.0,529.0,20.0,18.0,32.0,0.0,13.694152533256508
543.0,24.0,70.0,120.0,28.0,4.0,529.0,20.0,18.0,32.0,0.0,13.702825504813061
543.0,25.0,69.0,121.0,28.0,4.0,529.0,20.0,18.0,32.0,0.0,13.716865679168803
543.0,26.0,68.0,122.0,28.0,4.0,529.0,20.0,18.0,32.0,0.0,13.718656083291084
543.0,27.0,67.0,123.0,28.0,4.0,529.0,20.0,18.0,32.0,0.0,13.733651628624061
543.0,28.0,66.0,124.0,28.0,4.0,529.0,20.0,18.0,32.0,0.0,13.760558044426627
542.0,27.0,67.0,124.0,28.0,4.0,529.0,20.0,18.0,32.0,0.0,13.783106557996158
542.0,28.0,66.0,125.0,28.0,4.0,529.0,20.0,18.0,32.0,0.0,13.785800484951794
543.0,28.0,66.0,125.0,29.0,3.0,529.0,20.0,18.0,32.0,0.0,13.82103845142456
542.0,27.0,67.0,125.0,29.0,3.0,529.0,20.0,18.0,32.0,0.0,13.832778799689049
542.0,27.0,67.0,126.0,29.0,3.0,529.0,19.0,19.0,32.0,0.0,13.867831829564427
542.0,28.0,66.0,127.0,29.0,3.0,529.0,19.0,19.0,32.0,0.0,13.8827883734587
542.0,28.0,66.0,126.0,29.0,3.0,528.0,20.0,19.0,32.0,0.0,13.917396173111927
542.0,29.0,65.0,127.0,29.0,3.0,528.0,20.0,19.0,32.0,0.0,13.937523412121813
542.0,29.0,65.0,126.0,28.0,4.0,528.0,20.0,19.0,32.0,0.0,13.97485657577153
542.0,30.0,64.0,127.0,28.0,4.0,528.0,20.0,19.0,32.0,0.0,13.978457054870457
542.0,30.0,64.0,126.0,28.0,4.0,527.0,21.0,19.0,32.0,0.0,13.99053875262665
542.0,31.0,63.0,127.0,28.0,4.0,527.0,21.0,19.0,32.0,0.0,14.005676583653662
542.0,31.0,63.0,126.0,28.0,4.0,526.0,22.0,19.0,32.0,0.0,14.02291792660374
542.0,31.0,63.0,125.0,27.0,5.0,526.0,22.0,19.0,32.0,0.0,14.056589476748476
542.0,32.0,62.0,126.0,27.0,5.0,526.0,22.0,19.0,32.0,0.0,14.103218793769997
542.0,32.0,62.0,125.0,27.0,5.0,525.0,23.0,19.0,32.0,0.0,14.133952593017794
542.0,32.0,62.0,126.0,27.0,5.0,525.0,22.0,20.0,32.0,0.0,14.154016660873605
542.0,33.0,61.0,127.0,27.0,5.0,525.0,22.0,20.0,32.0,0.0,14.17805173638437
542.0,33.0,61.0,126.0,27.0,5.0,524.0,23.0,20.0,32.0,0.0,14.247484301077337
541.0,32.0,62.0,126.0,27.0,5.0,524.0,23.0,20.0,32.0,0.0,14.251485450451474
540.0,31.0,63.0,126.0,27.0,5.0,524.0,23.0,20.0,32.0,0.0,14.284052206293536
539.0,30.0,64.0,126.0,27.0,5.0,524.0,23.0,20.0,32.0,0.0,14.29579065070892
539.0,31.0,63.0,127.0,27.0,5.0,524.0,23.0,20.0,32.0,0.0,14.30108037237879
539.0,32.0,62.0,128.0,27.0,5.0,524.0,23.0,20.0,32.0,0.0,14.3028848685492
538.0,31.0,63.0,128.0,27.0,5.0,524.0,23.0,20.0,32.0,0.0,14.3123724246371
537.0,30.0,64.0,128.0,27.0,5.0,524.0,23.0,20.0,32.0,0.0,14.324020397581132
537.0,30.0,64.0,128.0,27.0,5.0,524.0,23.0,19.0,31.0,1.0,14.324457899349017
537.0,31.0,63.0,129.0,27.0,5.0,524.0,23.0,19.0,31.0,1.0,14.326792527954797
537.0,31.0,63.0,128.0,26.0,6.0,524.0,23.0,19.0,31.0,1.0,14.393194319641713
537.0,32.0,62.0,129.0,26.0,6.0,524.0,23.0,19.0,31.0,1.0,14.393223408713286
537.0,33.0,61.0,130.0,26.0,6.0,524.0,23.0,19.0,31.0,1.0,14.40401166378807
537.0,34.0,60.0,131.0,26.0,6.0,524.0,23.0,19.0,31.0,1.0,14.410202697905737
536.0,33.0,61.0,131.0,26.0,6.0,524.0,23.0,19.0,31.0,1.0,14.438992670053864
536.0,33.0,61.0,132.0,26.0,6.0,524.0,22.0,20.0,31.0,1.0,14.486369242854344
536.0,33.0,61.0,133.0,26.0,6.0,524.0,21.0,21.0,31.0,1.0,14.551995467588005
535.0,32.0,62.0,133.0,26.0,6.0,524.0,21.0,21.0,31.0,1.0,14.568520394038446
535.0,33.0,61.0,134.0,26.0,6.0,524.0,21.0,21.0,31.0,1.0,14.60406462196797
535.0,34.0,60.0,135.0,26.0,6.0,524.0,21.0,21.0,31.0,1.0,14.622087478793757
534.0,33.0,61.0,135.0,26.0,6.0,524.0,21.0,21.0,31.0,1.0,14.668867996145085
534.0,33.0,61.0,135.0,26.0,6.0,524.0,21.0,20.0,30.0,2.0,14.674411496839786
534.0,33.0,61.0,134.0,26.0,6.0,523.0,22.0,20.0,30.0,2.0,14.70566522334402
534.0,34.0,60.0,135.0,26.0,6.0,523.0,22.0,20.0,30.0,2.0,14.822130409103472
534.0,35.0,59.0,136.0,26.0,6.0,523.0,22.0,20.0,30.0,2.0,14.840995529611668
533.0,34.0,60.0,136.0,26.0,6.0,523.0,22.0,20.0,30.0,2.0,14.844499216466126
533.0,34.0,60.0,137.0,26.0,6.0,523.0,21.0,21.0,30.0,2.0,14.8507936585748
533.0,34.0,60.0,138.0,26.0,6.0,523.0,20.0,22.0,30.0,2.0,14.865782546515995
533.0,34.0,60.0,139.0,26.0,6.0,523.0,19.0,23.0,30.0,2.0,14.878898353621263
533.0,34.0,60.0,140.0,26.0,6.0,523.0,18.0,24.0,30.0,2.0,14.885494016158464
533.0,35.0,59.0,141.0,26.0,6.0,523.0,18.0,24.0,30.0,2.0,14.903798367223834
533.0,36.0,58.0,142.0,26.0,6.0,523.0,18.0,24.0,30.0,2.0,14.928080503651502
533.0,36.0,58.0,141.0,25.0,7.0,523.0,18.0,24.0,30.0,2.0,14.929432221294105
532.0,35.0,59.0,141.0,25.0,7.0,523.0,18.0,24.0,30.0,2.0,14.942543561332055
532.0,36.0,58.0,142.0,25.0,7.0,523.0,18.0,24.0,30.0,2.0,14.94906708966013
532.0,36.0,58.0,141.0,25.0,7.0,522.0,19.0,24.0,30.0,2.0,14.970202893390644
531.0,35.0,59.0,141.0,25.0,7.0,522.0,19.0,24.0,30.0,2.0,14.974138151614465
531.0,35.0,59.0,140.0,24.0,8.0,522.0,19.0,24.0,30.0,2.0,14.977095498387303
531.0,35.0,59.0,139.0,23.0,9.0,522.0,19.0,24.0,30.0,2.0,14.97892746177558
531.0,36.0,58.0,140.0,23.0,9.0,522.0,19.0,24.0,30.0,2.0,14.983283137534757
531.0,36.0,58.0,140.0,23.0,9.0,523.0,19.0,24.0,31.0,1.0,14.98668412274258
530.0,35.0,59.0,140.0,23.0,9.0,523.0,19.0,24.0,31.0,1.0,15.026400393463682
530.0,36.0,58.0,141.0,23.0,9.0,523.0,19.0,24.0,31.0,1.0,15.041366856316106
530.0,36.0,58.0,140.0,23.0,9.0,522.0,20.0,24.0,31.0,1.0,15.0417285741577
529.0,35.0,59.0,140.0,23.0,9.0,522.0,20.0,24.0,31.0,1.0,15.064388143536894
